date,text,user
2019-08-25T01:46:39.000Z,Colts QB Andrew Luck is retiring from the NFL https://trib.al/NFLWXS7,/nypost
2019-08-13T19:48:05.000Z,Jay-Z and Roc Nation have announced that they’re the new “live music entertainment strategist” for the NFL https://rol.st/2yX6842,/RollingStone
2019-08-18T14:00:00.000Z,Don't miss NFL Preseason action on CBS and @CBSAllAccess. The @Saints face off against the @Chargers. Watch it LIVE today at 4PM/3c. Try 1 week free: http://bit.ly/2N74Njk,/CBS
2019-07-28T23:07:09.000Z,"This generation is ""accustomed to being outspoken and being empowered. But back then, my teammates would kind of look at you crazy."" - NBA Hall of Famer Grant Hill on being a politically active athlete https://cnn.it/2Y8nUjP #CITIZENCNN",/CNN
2019-08-16T18:57:44.000Z,Michelle Beadle is off 'NBA Countdown' and out of jobs at ESPN https://trib.al/DIlRvKv,/nypost
2019-08-13T21:28:52.000Z,"NFL joining forces with Jay-Z, Roc Nation for events and activism https://trib.al/TzB5FNk",/nypost
2019-08-26T18:03:31.000Z,Carli Lloyd is ready for the NFL if the NFL is ready for her,/washingtonpost
2019-08-26T16:38:04.000Z,"Diddy Defends Jay-Z, Stop Trashing Hov Over NFL Deal!",/TMZ
2019-08-15T23:27:25.000Z,"Opinion: Jay-Z and the NFL — thanks, but I’ll take a knee https://wapo.st/31DbkWU",/washingtonpost
2019-08-30T15:57:03.000Z,"Jay-Z, NFL Launch Inspire Change Program, Meek Mill & Meghan Trainor Join",/TMZ
2019-08-08T21:39:42.000Z,How NFL teams are supporting shooting victims:  • NFL Foundation & the Texans donated $100K to the El Paso victims' fund • Dallas Cowboys donated $50K to the El Paso victims' fund • Bengals & the NFL Foundation donated $75K to a fund for Dayton victims  https://cnn.it/2yNN740,/CNN
2019-08-23T22:51:33.000Z,Carli Lloyd Says She's 'Gotten Inquiries' from NFL Teams After 55 Yard FG http://dlvr.it/RBn3gq,/TMZ
2019-08-07T21:14:21.000Z,'Denied work for 889 days': Colin Kaepernick says he's set on NFL return,/guardian
2019-08-14T17:50:06.000Z,"“I think that we forget that Colin’s whole thing was to bring attention to social injustice, correct?” Jay-Z speaks on Colin Kaepernick in the wake of Roc Nation’s NFL deal https://rol.st/2z0qvx7",/RollingStone
2019-08-29T05:32:54.000Z,"Carli Lloyd ""not afraid"" to kick in the NFL: ""There has got to be a first for everything"" https://wapo.st/2zwpGMI",/washingtonpost
2019-08-26T13:23:03.000Z,Retired NFL fullback Le'Ron McClain took to Twitter Saturday to plead for help dealing with head and brain troubles he said have resulted from playing football. https://cnn.it/2zkl3Ft,/CNN
2019-08-26T12:46:19.000Z,"Perspective: Andrew Luck made a brave decision, and he might inspire other NFL players to do the same https://wapo.st/2zo5sEY",/washingtonpost
2019-10-17T20:30:17.000Z,"The Chinese government asked the NBA to fire the Houston Rockets executive who tweeted support for Hong Kong protesters, the NBA commissioner said. He also said NBA games are still off the air in China, calling the financial fallout ""substantial.""",/nytimes
2019-10-24T20:20:07.000Z,Vice President Mike Pence said the NBA and Nike are checking their “conscience at the door” when it comes to China and said American companies should adhere to American values,/nytimes
2019-10-11T06:20:01.000Z,"After 3 days of fanning nationalistic outrage, the Chinese government abruptly moved to tamp down public anger at the NBA as concerns spread in Beijing that the rhetoric was damaging China’s interests and image around the world https://nyti.ms/2Mv3zMR",/nytimes
2019-10-07T18:05:08.000Z,The NBA chooses China’s money over Hong Kong’s human rights https://rol.st/2OqzKQg,/RollingStone
2019-10-17T20:30:17.000Z,"The Chinese government asked the NBA to fire the Houston Rockets executive who tweeted support for Hong Kong protesters, the NBA commissioner said. He also said NBA games are still off the air in China, calling the financial fallout ""substantial.""",/nytimes
2019-10-24T20:20:07.000Z,Vice President Mike Pence said the NBA and Nike are checking their “conscience at the door” when it comes to China and said American companies should adhere to American values,/nytimes
2019-10-11T06:20:01.000Z,"After 3 days of fanning nationalistic outrage, the Chinese government abruptly moved to tamp down public anger at the NBA as concerns spread in Beijing that the rhetoric was damaging China’s interests and image around the world https://nyti.ms/2Mv3zMR",/nytimes
2019-10-07T18:05:08.000Z,The NBA chooses China’s money over Hong Kong’s human rights https://rol.st/2OqzKQg,/RollingStone
2019-10-17T20:30:17.000Z,"The Chinese government asked the NBA to fire the Houston Rockets executive who tweeted support for Hong Kong protesters, the NBA commissioner said. He also said NBA games are still off the air in China, calling the financial fallout ""substantial.""",/nytimes
2019-10-24T20:20:07.000Z,Vice President Mike Pence said the NBA and Nike are checking their “conscience at the door” when it comes to China and said American companies should adhere to American values,/nytimes
2019-10-11T06:20:01.000Z,"After 3 days of fanning nationalistic outrage, the Chinese government abruptly moved to tamp down public anger at the NBA as concerns spread in Beijing that the rhetoric was damaging China’s interests and image around the world https://nyti.ms/2Mv3zMR",/nytimes
2019-10-07T18:05:08.000Z,The NBA chooses China’s money over Hong Kong’s human rights https://rol.st/2OqzKQg,/RollingStone
2019-10-17T20:30:17.000Z,"The Chinese government asked the NBA to fire the Houston Rockets executive who tweeted support for Hong Kong protesters, the NBA commissioner said. He also said NBA games are still off the air in China, calling the financial fallout ""substantial.""",/nytimes
2019-10-24T20:20:07.000Z,Vice President Mike Pence said the NBA and Nike are checking their “conscience at the door” when it comes to China and said American companies should adhere to American values,/nytimes
2019-10-11T06:20:01.000Z,"After 3 days of fanning nationalistic outrage, the Chinese government abruptly moved to tamp down public anger at the NBA as concerns spread in Beijing that the rhetoric was damaging China’s interests and image around the world https://nyti.ms/2Mv3zMR",/nytimes
2019-10-07T18:05:08.000Z,The NBA chooses China’s money over Hong Kong’s human rights https://rol.st/2OqzKQg,/RollingStone
2019-10-17T20:30:17.000Z,"The Chinese government asked the NBA to fire the Houston Rockets executive who tweeted support for Hong Kong protesters, the NBA commissioner said. He also said NBA games are still off the air in China, calling the financial fallout ""substantial.""",/nytimes
2019-10-24T20:20:07.000Z,Vice President Mike Pence said the NBA and Nike are checking their “conscience at the door” when it comes to China and said American companies should adhere to American values,/nytimes
2019-10-11T06:20:01.000Z,"After 3 days of fanning nationalistic outrage, the Chinese government abruptly moved to tamp down public anger at the NBA as concerns spread in Beijing that the rhetoric was damaging China’s interests and image around the world https://nyti.ms/2Mv3zMR",/nytimes
2019-10-07T18:05:08.000Z,The NBA chooses China’s money over Hong Kong’s human rights https://rol.st/2OqzKQg,/RollingStone
2019-12-26T05:40:05.000Z,"The choice came down to just 2 superstars —  Stephen Curry and LeBron James. But when it came to picking the NBA's player of the decade, our writers’ decisions were pretty clear.",/nytimes
2019-12-29T06:32:54.000Z,"Stephen Curry is a self-professed popcorn addict, so much so that he ranked the popcorn at all 29 NBA arenas. https://nyti.ms/2ZqFlJF",/nytimes
2019-12-26T05:40:05.000Z,"The choice came down to just 2 superstars —  Stephen Curry and LeBron James. But when it came to picking the NBA's player of the decade, our writers’ decisions were pretty clear.",/nytimes
2019-12-29T06:32:54.000Z,"Stephen Curry is a self-professed popcorn addict, so much so that he ranked the popcorn at all 29 NBA arenas. https://nyti.ms/2ZqFlJF",/nytimes
2019-12-19T07:20:02.000Z,"The Jacksonville Jaguars fired their top executive, Tom Coughlin, parting ways with him a little more than a day after the NFL players union won a fight to overturn millions of dollars in fines he had imposed https://nyti.ms/2PZGSSN",/nytimes
2019-12-27T20:20:05.000Z,"As he nears what may be his last game in the NFL, some of Eli Manning’s Giants teammates recall a prankster side of him fans never got to see.  “Eli is one of the most creative and thoughtful human beings when it comes to pranks,” Zak DeOssie said.",/nytimes
2019-12-25T20:00:05.000Z,The expectations are always high for the NBA’s Christmas Day games. Here's what to watch.,/nytimes
2019-12-29T17:40:07.000Z,These charts from @UpshotNYT will give you all you need to know to watch this week's NFL games like a champ https://nyti.ms/2ZJi6Ln,/nytimes
2019-12-23T21:20:03.000Z,"""While major league attendance is falling, minor league attendance is rising. Yet MLB has essentially told fans in 42 communities that it could do without them, or is at least willing to take that chance,"" writes @TylerKepner",/nytimes
2019-12-22T17:20:06.000Z,"We asked a handful of moms what it’s like to have a child in the NFL. They expressed support, excitement and anxiety. “We pray before every game.” https://nyti.ms/2ZfIVpX",/nytimes
2019-12-19T20:41:23.000Z,"James Wiseman, the top NBA prospect serving a 12-game suspension at the University of Memphis, withdrew from the university on Thursday to prepare for the NBA draft https://nyti.ms/2sP2PMj",/nytimes
2019-12-13T06:00:03.000Z,"David Stern, the NBA commissioner who helped build the league into a sports juggernaut, underwent emergency surgery on Thursday after sustaining a brain hemorrhage https://nyti.ms/2rGbHDX",/nytimes
2019-12-30T15:00:01.000Z,"The Giants fired Pat Shurmur, people with knowledge of the team’s plans said, as the NFL entered Black Monday, the date when the leaders of disappointing teams are traditionally sent packing https://nyti.ms/2QahHOQ",/nytimes
2019-11-17T23:00:13.000Z,“My hope and prayer is that Major League Baseball will reconsider this.”  A proposal for MLB to sever parent-club ties with 42 teams in its minor league system has left many worried about survival. https://nyti.ms/35bgHhS,/nytimes
2019-12-30T06:20:05.000Z,"There is always a random nature to Week 17 in the NFL, and this year was no different. Here’s what we learned.",/nytimes
2019-12-18T07:00:09.000Z,"For the first few years of his NBA career, LeBron James tried to avoid social media. But now his Instagram is the most candid glimpse into his likes and lifestyle.",/nytimes
2019-11-17T21:20:07.000Z,"If the Philadelphia Eagles lose today, they'll have less than a 50% chance of making the NFL playoffs, according to the @UpshotNYT postseason tracker. See the full analysis here: https://nyti.ms/2Xp5Z4Y",/nytimes
2019-11-18T01:00:02.000Z,"If the L.A. Rams lose to the Chicago Bears tonight, they'll have a nearly 90% chance of missing the NFL playoffs this season, according to an @UpshotNYT analysis, a significant fall for a team that made last year's Super Bowl https://nyti.ms/2qkKHJm",/nytimes
2019-11-24T17:00:12.000Z,"Sunday's week 12 action of the NFL season is kicking off soon.   Become a playoff picture expert and explore the @UpshotNYT analysis of which teams have the best chance to make the postseason. Right now, the New England Patriots still hold the top spot. https://nyti.ms/2OgX0jl",/nytimes
2019-11-28T17:00:22.000Z,"The NFL's Thanksgiving slate of games is about to kick off.   Become a playoff picture expert — and impress your family, too — with the @UpshotNYT analysis of which teams have the best chance right now to make the postseason.",/nytimes
2019-11-18T00:54:09.000Z,Due to  #NFL overrun #CBS Sunday programs delayed ONLY in EAST/CENTRAL Time Zones.  New start times:  #60Minutes 7:48/6:48CT  #GodFriendedMe 8:48ET/7:48CT  #NCISLA 9:48ET/8:48CT  #MadamSecretary 10:48ET/9:48CT,/CBS
2019-12-09T01:03:49.000Z,"Due to #NFL overrun, CBS Sunday programs delayed ONLY in EAST/CENTRAL Time Zones.  New start times:  #60Minutes 7:45ET/6:45c  #GodFriendedMe 8:45ET/7:45c  #NCISLA 9:45ET/8:45c  Series Finale of #MadamSecretary 10:45ET/9:45c with special guests #USWNT",/CBS
2019-12-21T14:23:54.000Z,Opinion: China’s shadow has spread across the NBA.  Its next target? The English Premier League. https://wapo.st/2ZaFMaY,/washingtonpost
2019-12-02T00:45:38.000Z,"Due to  #NFL overrun #CBS Sunday programs slightly delayed ONLY in EAST/CENTRAL Time Zones. New start times: double run of #60Minutes 7:32ET/6:32CT and 8:32ET//7:32CT, special 250th episode of #NCISLA 9:32ET//8:32CT #MadamSecretary 10:32ET/9:32CT",/CBS
2019-11-11T00:32:41.000Z,"Due to #NFL late game, #CBS Sunday schedule delayed 12mins ONLY in following areas: state of Indiana and southern FL; plus New York City, Atlanta, NewOrleans, Baton Rouge. All new episodes: #60Minutes #GodFriendedMe #NCISLA #MadamSecretary",/CBS
2019-12-08T14:30:00.000Z,NFL on CBS: Check out the Week 14 schedule and stream your local games live across devices with @CBSAllAccess. Try 1 week FREE: http://bit.ly/32Nyavf,/CBS
2019-12-16T21:40:01.000Z,"NFL's Josh Gordon Fails Drug Test, Suspended Indefinitely",/TMZ
2019-12-23T11:44:03.000Z,New Orleans Saints receiver Michael Thomas set the the NFL's single-season receptions record on Sunday against the Tennessee Titans.  He now has 144 catches for the 2019 season. https://cnn.it/2ZgbYd4,/CNN
2019-11-25T00:21:47.000Z,"Due to #NFL late game, #CBS Sunday schedule delayed 14mins ONLY in following areas: Tennessee, northern Florida and Georgia, parts of Alabama; Washington DC, Chicago, Cleveland, Philly and Bowling Green.   All new episodes: #60Minutes #GodFriendedMe #NCISLA #MadamSecretary",/CBS
2019-12-23T00:31:39.000Z,"Due to #NFL late games, CBS Sunday night schedule is delayed 5 mins in Michigan; Delayed 11 mins in Indianapolis, Charlotte, Atlanta, Nashville, New Orleans, & Baton Rouge  @60Minutes @PriceIsRight at Night with @SEALTeamCBS #Home4Holidays with @idinamenzel @NCISNewOrleans",/CBS
2019-12-15T06:00:11.000Z,"MLB's Josh Donaldson Buys Mom $70,000 Maserati For Quitting Smoking",/TMZ
2019-12-19T03:44:02.000Z,Lamar Jackson isn’t just a Pro Bowler. He’s the NFL’s most popular player.,/washingtonpost
2019-11-17T20:00:08.000Z,"Colin Kaepernick's much-awaited NFL workout for dozens of teams was scheduled Saturday at the Atlanta Falcons training center. Instead, he skipped the NFL-sponsored event and held one of his own in Riverdale, south of Atlanta. https://cnn.it/357hbFV",/CNN
2019-12-16T00:44:43.000Z,"Due to #NFL late games, #CBS Sunday night schedule delayed in select areas: Delayed 10mins:  northern OH, parts of PA and WV. MI, MN, WI, northern IL, Philly, Wash DC and Charlotte.  Delayed 15mins:   northern FL, southern GA  #60minutes #KennedyCenterHonors #NCISLA",/CBS
2019-12-30T16:27:05.000Z,"NFL playoffs schedule, bracket and what you need to know https://wapo.st/2F4tvLZ",/washingtonpost
2019-12-12T05:50:02.000Z,"NFL Commissioner Roger Goodell said Wednesday the league has ""moved on"" from former San Francisco 49ers quarterback Colin Kaepernick, who changed the venue last-minute for an NFL sponsored workout and held his own workout last month https://cnn.it/2LLPfzU",/CNN
2019-11-30T02:03:07.000Z,"Josh Shaw, a defensive back for the Arizona Cardinals, has been suspended through at least the 2020 season for betting on NFL games, the league says https://cnn.it/2OXejox",/CNN
2019-12-23T20:42:06.000Z,MLB's Rich Hill & Wife Arrested At Gillette Stadium Before Patriots Game,/TMZ
2019-12-20T18:18:04.000Z,Joe Horn Facing 10 Yrs In Prison After Pleading Guilty To NFL Health Care Fraud,/TMZ
2019-12-15T19:29:04.000Z,"Patriots could face fine, loss or reduction of draft pick as NFL mulls penalties in video case",/washingtonpost
2019-12-29T17:25:15.000Z,Antonio Brown won't end up with Saints without NFL decision https://trib.al/V4c5djR,/nypost
2019-12-20T03:57:22.000Z,Chance the Rapper and Common will perform at the 2020 NBA All-Star Game https://rol.st/2EycPMG,/RollingStone
2019-11-18T02:15:03.000Z,"An Atlanta woman faces at least 20 years in prison after she admitted to using the stolen identity of an NBA player in an application for a $2.5 million loan, according to a US attorney's office. https://cnn.it/2NWt8II",/CNN
2019-12-30T04:33:56.000Z,"NFL playoff bracket is set, with Baltimore Ravens, San Francisco 49ers claiming top seeds",/washingtonpost
2020-02-24T21:00:08.000Z,"With tears streaming down his face at the Kobe Bryant memorial on Monday, Michael Jordan revealed that the 2 NBA legends were closer friends than most people knew. “When Kobe Bryant died,"" he said, ""a piece of me died."" https://nyti.ms/2HNXWaG",/nytimes
2020-02-03T01:10:05.000Z,"Jay-Z’s entertainment company, Roc Nation, is the “live music entertainment strategist” for the NFL and helped recruit Shakira and Jennifer Lopez to perform at the Super Bowl halftime show. He spoke to our reporter @KatieRosman about the partnership.",/nytimes
2020-02-03T05:15:01.000Z,"The Kansas City Chiefs stormed back for a ridiculous 31-20 win over the San Francisco 49ers in the Super Bowl, reeling off 3 touchdowns in just over 5 minutes to overwhelm one of the NFL’s most dominant defenses.  Here’s what we learned from the game.",/nytimes
2020-01-30T09:32:18.000Z,All nine victims of the helicopter crash that killed NBA legend Kobe Bryant have now been positively identified https://cnn.it/2RHuZTL,/CNN
2020-01-31T12:50:06.000Z,"Kobe Bryant's family is requesting privacy following the death of the NBA star and his daughter, saying inaccurate reports are only adding to the pain for his grieving loved ones. https://cnn.it/3aV4qSF",/CNN
2020-01-26T22:23:57.000Z,Kobe Bryant: NBA legend dies in helicopter crash at age of 41,/guardian
2020-02-14T22:23:36.000Z,"Damian Lillard, a.k.a. Dame D.O.L.L.A., talks to us about his NBA All-Star Weekend gig, his Pusha T collaboration and his historic January https://rol.st/38vu52m",/RollingStone
2020-01-26T21:40:25.000Z,"Kobe Bryant's death announced at Pro Bowl as NFL players, fans react https://yhoo.it/38Ebh0H",/YahooNews
2020-02-26T20:35:29.000Z,MLB cracking down on pitchers using foreign substances https://trib.al/SV5h9NG,/nypost
2020-02-01T04:26:45.000Z,"Kobe Bryant was honored with a pregame ceremony as tens of thousands of fans filled the Staples Center for the first Los Angeles Lakers game since the NBA legend died, along with one of his daughters and seven others, in a helicopter crash https://cnn.it/2UiTrwf",/CNN
2020-02-29T01:23:26.000Z,NFL analyst Tony Romo agrees to $17M per year to stay at CBS https://trib.al/NPQJktm,/nypost
2020-02-15T21:20:30.000Z,Obama wows NBA rising stars who were too young to vote for him as president,/washingtonpost
2020-02-12T13:51:33.000Z,"NBA legend Kobe Bryant and his 13-year-old daughter, Gianna, were buried Friday at a Southern California cemetery following their deaths January 26 in a helicopter crash, death certificates released Tuesday by Los Angeles County officials show. https://cnn.it/39uvuXf",/CNN
2020-02-26T22:16:05.000Z,NBA Rumors: Steph Curry Will Return To Warriors Lineup Vs. Wizards (via @NESN) http://tmz.me/qAH2SRF,/TMZ
2020-02-17T06:30:03.000Z,"Former President Barack Obama offered an emotional tribute to NBA legend Kobe Bryant and his 13-year-old daughter who died in a helicopter crash last month, asserting that ""nothing is more heartbreaking"" as a parent himself. https://cnn.it/2u8exCY",/CNN
2020-02-24T21:50:03.000Z,"Vanessa Bryant, the widow of Kobe Bryant, is suing Island Express Helicopters for the crash that killed the NBA legend and their daughter in January, alleging in part that the pilot failed to safely operate the aircraft. https://cnn.it/2wCeP5M",/CNN
2020-02-01T08:46:54.000Z,"Perspective: Colin Kaepernick’s old team is in the Super Bowl, and the NFL has erased him https://wapo.st/2OgLsvY",/washingtonpost
2020-01-27T02:13:07.000Z,Photos: Remembering some of the most significant moments from Kobe Bryant's 20-year NBA career,/washingtonpost
2020-02-17T10:19:50.000Z,How the NBA All-Star Game became a catwalk for sneakers https://cnn.it/39FCLDx,/CNN
2020-02-02T00:04:05.000Z,Callie Brownson was told she couldn’t play H.S. football. Now she’s an NFL coach on the rise.,/washingtonpost
2020-02-10T02:31:02.000Z,Director Spike Lee paid a colorful tribute to Kobe Bryant at the #Oscars by arriving in a purple-and-gold Gucci suit marked with the late NBA legend's jersey number https://cnn.it/31GxMjt,/CNN
2020-02-02T23:22:07.000Z,"Both Super Bowl squads and their coaches took time out of their pregame routines to line up should-to-shoulder along their respective 24-yard-lines in honor of NBA great Kobe Bryant, who wore No. 24 for most of his career with the Los Angeles Lakers https://cnn.it/2SfAVSG",/CNN
2020-02-16T21:15:08.000Z,"A private funeral was planned Sunday afternoon near Los Angeles for Christina Mauser, who was killed with NBA legend Kobe Bryant and seven others in a helicopter crash January 26 https://cnn.it/2SNFaFz",/CNN
2020-02-13T14:05:25.000Z,"“My protest was the culmination of years of thought and experiences, of learning and unlearning."" Colin Kaepernick will chronicle his political awakening, silent protests and tumultuous NFL tenure in a new memoir to be released this year https://rol.st/2So9Xd1",/RollingStone
2020-02-16T17:42:34.000Z,NBA renames All-Star Game MVP award after Kobe Bryant https://wapo.st/39CqjEI,/washingtonpost
2020-02-02T21:00:10.000Z,"As the NFL celebrates its 100th season, the commission has asked four 100-year-old World War II veterans to take part in the official on-field coin toss ceremony before the San Francisco 49ers and the Kansas City Chiefs Super Bowl LIV game https://cnn.it/2vHGVfv",/CNN
2020-02-01T03:46:04.000Z,"Lakers star LeBron James is showing off a new tattoo that honors NBA legend Kobe Bryant, whose nickname was the Black Mamba https://cnn.it/37YOeO0",/CNN
2020-01-31T23:33:45.000Z,"The NBA will honor Kobe Bryant, his daughter Gianna and the seven others who died in Sunday's helicopter crash in California with special uniforms and patches during NBA All-Star Weekend https://cnn.it/2RMkluY",/CNN
2020-01-26T22:52:35.000Z,Minute's silence held for Kobe Bryant at NBA game – video,/guardian
2020-02-10T01:55:03.000Z,"Matthew A. Cherry became the second former athlete to win an Academy Award for best animated short for ""Hair Love."" The former NFL player paid tribute to the late Kobe Bryant, who became the first former professional athlete to take home the award. https://cnn.it/38oPRFj",/CNN
2020-02-27T20:34:02.000Z,"NFL's Mark Walton Arrested Again, Fifth Time In Past Two Years http://dlvr.it/RQt9pt",/TMZ
2020-02-03T03:48:08.000Z,"Perspective: Patrick Mahomes, in Super Bowl comeback, showed why he is the best quarterback in the NFL",/washingtonpost
2020-02-22T19:22:04.000Z,"The pilot of the helicopter that crashed in California, killing NBA legend Kobe Bryant, violated weather-related flight rules in 2015, according to Federal Aviation Administration enforcement records obtained by CNN.https://cnn.it/2upOaIQ",/CNN
2020-01-31T01:41:03.000Z,The NBA will honor the life of Kobe Bryant by changing the format of its 2020 All-Star Game in Chicago.  The new format is set up to maximize money that can be won for charity. Here's a breakdown of how it will work. https://cnn.it/2S8iD5Q,/CNN
2020-01-27T23:29:48.000Z,NBA postpones Tuesday’s Lakers-Clippers game following Kobe Bryant’s death https://wapo.st/2RxCtIX,/washingtonpost
2020-01-30T16:34:42.000Z,"Laurent Duvernay-Tardif, the first practicing medical doctor on an NFL roster, will soon become the first medical doctor set to play in a Super Bowl https://cnn.it/2S5zsye",/CNN
2020-02-17T12:53:04.000Z,"Taking center court at Sunday's NBA All-Star Game, Jennifer Hudson belted out a stunning rendition of ""For All We Know (We May Meet Again)"" in front of a picture montage of late Lakers legend Kobe Bryant and his daughter Gianna ""Gigi"" Bryant. https://cnn.it/2SBLtgx",/CNN
2020-02-22T17:00:15.000Z,2020 NBA All-Stars Celebs --,/TMZ
2020-01-15T10:29:37.000Z,Aaron Hernandez: how did a $40m NFL star become a convicted killer?,/guardian
2020-01-27T20:25:31.000Z,"The entrepreneurial second act of Kobe Bryant.  The NBA legend owned a venture capital firm with $2 billion in assets, a film production company and athletic training centers, and held endorsement deals with Nike and other brands.",/washingtonpost
2020-01-30T21:11:05.000Z,"Island Express Helicopters, the company that owns the helicopter that crashed Sunday, killing NBA legend Kobe Bryant and eight others, is ""suspending all flight service for operational reasons,"" two company representatives told CNN https://cnn.it/38URFFw",/CNN
2020-01-27T13:43:02.000Z,NBA teams honor Kobe Bryant by starting games with 24-second and 8-second violations https://wapo.st/37wIStm,/washingtonpost
2020-02-08T22:58:09.000Z,Redskins working to hire NFL’s first African American female full-time coach,/washingtonpost
2020-02-03T08:43:01.000Z,"The Kansas City Chiefs are the first team in NFL history to win three games after trailing by 10 or more points in a single postseason, and a huge reason why is their superstar quarterback Patrick Mahomes. https://cnn.it/2tou6WN",/CNN
2020-02-23T18:30:09.000Z,NFL's DeVante Parker Drops $100k to Rep Alma Mater With Diamond Chain,/TMZ
2020-02-21T05:15:02.000Z,NFL's Darren McFadden Gets Jail Time In Drunken Whataburger Case,/TMZ
2020-01-30T03:45:04.000Z,"Roger Goodell says NFL needs to ""do something different"" to improve minority hiring",/washingtonpost
2020-02-16T22:30:04.000Z,"J.J. Watt, NFL superstar for the Houston Texans, and professional soccer player Kealia Ohai have been married in a tropical Bahamas wedding, according to People magazine https://cnn.it/2OZETyl",/CNN
2020-01-27T08:58:08.000Z,Kobe Bryant: NBA legend dies in helicopter crash aged 41,/guardian
2020-02-24T15:42:51.000Z,"As the world honors and says goodbye to Kobe Bryant and his 13-year-old daughter Gianna, @AndersonCooper discusses the legacy of the NBA legend in a special edition of Full Circle, available to watch now: https://cnn.it/2SV9GyD",/CNN
2020-02-27T20:20:06.000Z,The MLB announced that it has appointed Kerwin Danley as its first black umpire crew chief and Alfonso Marquez as its first Latino-born crew chief https://cnn.it/398W1tw,/CNN
2020-02-27T22:54:32.000Z,NFL Prospect Mitchell Wilcox Violently Drilled In Face With Ball At Combine,/TMZ
2020-02-26T19:58:32.000Z,NBA's Malik Monk Suspended for Violating League's Anti-Drug Program,/TMZ
2020-02-11T17:14:04.000Z,"Lit up by the 2017 Astros, he never pitched in MLB again. Now he’s suing. https://wapo.st/2tRgfbK",/washingtonpost
2020-02-01T20:00:15.000Z,"NFL's Kansas City Chiefs, one of several American sports teams that copy Native American imagery and traditions, will take the field for Super Bowl LIV. How did the team, which was founded in 1959, come to have such a loaded name?https://cnn.it/2Ol7gXd",/CNN
2020-02-12T17:28:03.000Z,"Myles Garrett reinstated by NFL, ending his suspension for striking Steelers QB with helmet https://wapo.st/38qGox2",/washingtonpost
2020-01-22T16:35:06.000Z,Los Angeles City Council calls on MLB to give Dodgers 2017 and 2018 World Series trophies,/washingtonpost
2020-02-17T17:34:03.000Z,Kobe Bryant’s presence was everywhere at a melancholy NBA All-Star Game,/washingtonpost
2020-02-03T01:28:02.000Z,"NFL star JJ Watt took on the roles of dopey football player, ""Frozen II"" giant and stilted Bachelor as he hosted the latest episode of ""Saturday Night Live"" https://cnn.it/2ubMMJy",/CNN
2020-01-30T16:17:00.000Z,"The Michael Vick ""30 for 30"" seeks to add context to his dogfighting saga.  You don’t have to forgive the former NFL quarterback for what led to his mid-career imprisonment, but the documentary offers a deep dive into the factors that surrounded it. https://wapo.st/36EI6ZV",/washingtonpost
2020-02-24T21:43:42.000Z,Three women dreamed of joining the NBA 2K League.  The road to the draft was a a gauntlet of abuse and adversity.,/washingtonpost
2020-02-21T06:10:06.000Z,"Across the country, Little Leagues name their teams after their MLB counterparts. But in the wake of the Houston Astros' cheating scandal, several districts are suspending the Astros name. https://cnn.it/2SKPuz9",/CNN
2020-04-21T20:56:07.000Z,The NFL star Rob Gronkowski is set to reunite with Tom Brady in Tampa Bay after a deal with New England cleared the way for his return to football,/nytimes
2020-04-19T03:21:50.000Z,"""There is systematic racism, but that does not give you a reason to go out and be overweight...""  Former NBA star Charles Barkley says the coronavirus pandemic was a ""wake-up call"" for him. #ColorOfCovid https://cnn.it/3ahP6h5",/CNN
2020-03-29T13:16:08.000Z,"NFL legend Peyton Manning surprised students last week by joining an online Zoom class at his alma mater, the University of Tennessee.  ""I'm sorry, Dr. Haas,"" he said. ""It's been a while. It's been at least since 1996 or '97 since I've been in a class."" https://cnn.it/2JjPT6m",/CNN
2020-04-21T20:56:07.000Z,The NFL star Rob Gronkowski is set to reunite with Tom Brady in Tampa Bay after a deal with New England cleared the way for his return to football,/nytimes
2020-04-19T03:21:50.000Z,"""There is systematic racism, but that does not give you a reason to go out and be overweight...""  Former NBA star Charles Barkley says the coronavirus pandemic was a ""wake-up call"" for him. #ColorOfCovid https://cnn.it/3ahP6h5",/CNN
2020-03-29T13:16:08.000Z,"NFL legend Peyton Manning surprised students last week by joining an online Zoom class at his alma mater, the University of Tennessee.  ""I'm sorry, Dr. Haas,"" he said. ""It's been a while. It's been at least since 1996 or '97 since I've been in a class."" https://cnn.it/2JjPT6m",/CNN
2020-04-21T20:56:07.000Z,The NFL star Rob Gronkowski is set to reunite with Tom Brady in Tampa Bay after a deal with New England cleared the way for his return to football,/nytimes
2020-04-19T03:21:50.000Z,"""There is systematic racism, but that does not give you a reason to go out and be overweight...""  Former NBA star Charles Barkley says the coronavirus pandemic was a ""wake-up call"" for him. #ColorOfCovid https://cnn.it/3ahP6h5",/CNN
2020-03-29T13:16:08.000Z,"NFL legend Peyton Manning surprised students last week by joining an online Zoom class at his alma mater, the University of Tennessee.  ""I'm sorry, Dr. Haas,"" he said. ""It's been a while. It's been at least since 1996 or '97 since I've been in a class."" https://cnn.it/2JjPT6m",/CNN
2020-03-25T09:17:05.000Z,"""This disease is real... This disease needs not to be taken lightly. Please protect your families, your loved ones, your friends, yourself.""  NBA player Karl-Anthony Towns says his mother is in a coma and urges people to take Covid-19 seriously https://cnn.it/2UystiF",/CNN
